Season,DayNum,WinnerTeamID,WinnerScore,LoserTeamID,LoserScore,WinnerLocation,NumOT,WFGM,WFGA,WFGM3,WFGA3,WFTM,WFTA,WOR,WDR,WAst,WTO,WStl,WBlk,WPF,LFGM,LFGA,LFGM3,LFGA3,LFTM,LFTA,LOR,LDR,LAst,LTO,LStl,LBlk,LPF,EstimatedPossessions,GameDateLabel
2026,82,1125,80,1229,69,H,0,29,50,9,16,13,21,3,20,19,14,7,2,16,22,58,8,28,17,20,13,22,13,13,9,3,18,69.2375,2026-Day082
2026,82,1126,85,1238,48,H,0,30,67,7,22,18,22,14,35,17,11,9,9,15,17,67,5,29,9,10,6,24,7,13,6,3,18,76.6,2026-Day082
2026,82,1129,96,1102,54,H,0,33,58,12,23,18,25,10,27,18,4,7,3,18,20,48,8,22,6,11,3,14,10,11,1,3,20,62.55,2026-Day082
2026,82,1140,91,1428,78,H,0,32,60,8,19,19,23,11,24,17,8,5,5,13,27,59,13,21,11,11,5,17,17,6,4,2,19,66.57499999999999,2026-Day082
2026,82,1143,78,1390,66,A,0,24,58,10,25,20,25,8,31,7,10,3,6,22,18,66,6,31,24,31,14,26,9,6,7,4,18,72.3,2026-Day082
2026,82,1155,77,1210,63,A,0,28,61,11,28,10,13,6,28,14,8,5,6,16,21,57,9,21,12,17,9,23,14,9,4,6,15,67.125,2026-Day082
2026,82,1157,85,1379,67,H,0,29,51,14,23,13,17,5,28,13,14,7,3,17,24,54,4,13,15,23,5,16,6,7,12,1,18,67.5,2026-Day082
2026,82,1158,80,1189,70,H,0,29,55,6,21,16,26,10,28,18,16,7,2,16,26,63,5,28,13,18,10,19,10,12,11,1,21,73.44999999999999,2026-Day082
2026,82,1159,80,1131,79,H,1,32,64,9,19,7,12,10,22,10,14,9,4,18,27,53,5,20,20,27,2,20,12,13,9,2,16,75.2625,2026-Day082
2026,82,1162,79,1171,69,A,0,24,61,11,29,20,29,9,30,19,9,8,6,16,22,59,12,28,13,19,7,27,15,9,6,5,18,72.4,2026-Day082
2026,82,1163,75,1437,67,H,1,25,61,8,22,17,22,14,24,17,9,5,1,17,20,59,10,26,17,22,15,23,14,10,4,2,21,65.45,2026-Day082
2026,82,1165,86,1217,79,A,0,27,51,11,24,21,26,7,20,18,11,4,1,14,26,55,12,28,15,18,7,19,19,8,8,4,21,65.94999999999999,2026-Day082
2026,82,1168,93,1142,78,A,0,30,64,12,32,21,26,11,19,20,8,10,4,16,27,62,13,37,11,15,12,23,17,18,3,1,24,74.2375,2026-Day082
2026,82,1177,67,1371,60,H,0,17,42,8,22,25,34,5,23,15,11,6,10,17,23,61,4,14,10,17,7,20,12,9,8,2,22,67.61250000000001,2026-Day082
2026,82,1179,76,1232,62,A,0,26,62,8,27,16,24,8,24,9,8,11,2,18,23,56,6,27,10,17,6,27,18,17,5,1,19,74.23750000000001,2026-Day082
2026,82,1180,83,1318,78,H,0,29,58,6,20,19,28,6,25,16,7,2,5,17,29,62,8,23,12,18,4,23,13,7,5,3,24,72.925,2026-Day082
2026,82,1181,90,1448,69,H,0,31,62,7,25,21,24,16,26,16,8,8,1,14,22,54,14,32,11,13,4,12,17,9,7,3,20,65.2875,2026-Day082
2026,82,1182,71,1260,59,A,0,23,53,10,26,15,22,4,28,17,10,7,6,20,20,53,5,26,14,19,6,26,16,10,5,4,19,67.73750000000001,2026-Day082
2026,82,1186,75,1170,67,H,0,26,57,8,24,15,18,10,20,16,9,6,2,20,19,44,5,17,24,28,4,18,11,10,4,1,19,63.925,2026-Day082
2026,82,1188,62,1399,58,H,0,23,55,4,17,12,15,12,22,9,7,3,4,13,22,58,3,17,11,15,9,21,8,5,5,3,14,59.125,2026-Day082
2026,82,1193,61,1145,55,H,0,23,55,6,19,9,16,13,24,12,12,6,5,12,24,65,4,22,3,8,14,17,10,13,6,4,16,64.7,2026-Day082
2026,82,1197,66,1108,58,H,0,25,49,7,19,9,14,8,22,18,18,11,7,14,22,51,3,15,11,15,5,15,10,16,12,1,13,67.3875,2026-Day082
2026,82,1198,81,1308,78,A,0,28,62,6,24,19,28,7,26,14,6,11,6,17,25,72,10,27,18,27,17,28,12,15,4,2,18,78.5625,2026-Day082
2026,82,1203,85,1350,69,H,0,29,60,15,33,12,15,8,25,17,11,7,4,15,24,61,7,20,14,14,11,21,15,11,7,1,13,68.8875,2026-Day082
2026,82,1207,81,1344,78,A,0,32,62,9,25,8,11,8,19,13,3,7,4,20,26,57,8,21,18,21,8,22,13,7,2,4,12,64.1,2026-Day082
2026,82,1209,82,1117,81,H,0,25,53,12,27,20,22,3,13,15,7,10,3,16,28,57,8,24,17,19,9,26,17,13,5,1,17,68.73750000000001,2026-Day082
2026,82,1211,68,1362,66,H,0,27,61,3,18,11,22,9,20,10,7,11,2,12,22,55,14,28,8,13,7,30,12,14,4,1,18,68.8125,2026-Day082
2026,82,1213,68,1201,57,A,0,22,58,5,26,19,25,16,29,7,9,4,4,22,16,53,5,23,20,26,6,19,8,8,6,1,25,65.1125,2026-Day082
2026,82,1218,89,1169,68,H,0,28,60,12,30,21,29,10,26,15,16,9,3,20,27,71,5,19,9,19,10,25,11,14,10,2,25,81.9,2026-Day082
2026,82,1227,85,1133,70,A,0,30,60,12,24,13,16,11,24,18,9,4,2,20,24,52,6,22,16,22,7,18,14,9,3,1,17,65.025,2026-Day082
2026,82,1228,88,1345,82,A,0,27,56,18,38,16,22,12,20,10,10,0,2,14,33,58,7,19,9,11,3,16,19,3,2,1,17,63.837500000000006,2026-Day082
2026,82,1233,66,1264,57,H,0,23,56,8,28,12,16,8,28,11,10,7,5,15,20,60,5,26,12,15,10,21,12,10,9,2,14,66.3625,2026-Day082
2026,82,1235,84,1329,71,A,0,26,51,11,26,21,27,11,25,17,17,10,0,18,22,56,9,30,18,23,11,16,11,14,13,2,21,69.875,2026-Day082
2026,82,1239,81,1184,76,H,1,27,52,4,14,23,30,7,18,8,12,8,3,21,25,52,6,17,20,28,10,17,10,14,6,0,22,70.275,2026-Day082
2026,82,1241,82,1402,57,H,0,30,57,14,32,8,11,10,26,20,9,5,4,15,19,57,4,17,15,21,8,14,9,7,7,1,12,63.599999999999994,2026-Day082
2026,82,1242,86,1243,62,A,0,31,58,4,16,20,24,11,24,19,9,2,4,13,21,61,10,29,10,14,13,15,12,5,5,1,14,63.525000000000006,2026-Day082
2026,82,1245,76,1185,75,A,2,23,58,8,23,22,28,8,33,10,17,3,4,19,27,77,6,24,15,17,12,21,15,8,14,8,22,80.6875,2026-Day082
2026,82,1246,72,1279,63,H,0,18,50,8,27,28,38,13,26,12,12,7,7,17,21,65,7,21,14,21,13,24,8,10,8,2,25,69.51249999999999,2026-Day082
2026,82,1250,64,1248,59,H,0,22,52,8,17,12,13,8,26,15,14,4,1,16,21,58,5,21,12,19,10,18,7,8,10,2,17,64.6,2026-Day082
2026,82,1251,67,1174,51,H,0,24,51,11,30,8,13,5,23,21,6,10,2,11,19,41,6,16,7,13,1,24,6,15,6,2,11,59.675,2026-Day082
2026,82,1257,85,1439,71,H,0,31,66,13,33,10,13,12,29,17,15,8,2,14,25,62,16,30,5,8,9,21,16,12,5,7,18,71.9875,2026-Day082
2026,82,1259,67,1137,62,H,0,20,48,7,25,20,22,7,26,9,14,3,8,12,24,59,6,27,8,11,8,19,15,8,6,0,17,64.8375,2026-Day082
2026,82,1263,79,1127,63,H,0,29,52,11,22,10,12,2,15,23,7,12,3,14,23,44,3,11,14,16,3,20,15,16,5,3,15,63.65,2026-Day082
2026,82,1265,71,1346,64,H,0,27,51,5,15,12,16,2,28,19,12,4,4,16,23,62,5,20,13,18,9,18,8,7,5,3,16,68.57499999999999,2026-Day082
2026,82,1270,82,1309,63,H,0,26,63,5,21,25,30,16,21,18,8,16,4,17,20,44,5,17,18,25,7,21,12,21,5,2,16,69.5625,2026-Day082
2026,82,1274,85,1393,76,A,0,33,54,7,13,12,15,5,27,20,15,4,4,13,30,61,6,21,10,15,4,15,13,6,11,3,14,70.625,2026-Day082
2026,82,1277,91,1268,48,H,0,34,56,9,19,14,19,8,26,25,7,5,3,11,18,54,6,26,6,11,7,14,10,8,4,0,16,62.125,2026-Day082
2026,82,1281,88,1328,87,H,1,29,65,6,21,24,33,15,23,9,12,5,3,21,26,54,12,27,23,30,4,22,12,11,6,1,24,76.4625,2026-Day082
2026,82,1283,62,1431,57,A,0,20,45,5,18,17,23,5,29,10,15,6,2,16,19,50,8,19,11,15,1,22,12,10,8,3,18,66.025,2026-Day082
2026,82,1284,88,1144,73,A,0,32,55,8,15,16,25,11,31,21,16,6,3,17,24,61,7,26,18,26,9,15,10,8,8,1,19,72.1125,2026-Day082
2026,82,1285,69,1226,60,H,0,27,57,7,22,8,9,4,25,16,11,6,4,16,21,58,8,25,10,15,10,24,8,13,5,2,12,68.2,2026-Day082
2026,82,1286,91,1451,88,H,0,30,58,12,29,19,21,9,21,10,12,4,4,17,31,60,11,19,15,19,7,15,13,7,7,1,18,70.0,2026-Day082
2026,82,1287,73,1183,68,H,0,24,46,4,8,21,24,11,17,10,17,4,10,19,21,58,6,14,20,24,15,11,11,10,8,0,22,63.900000000000006,2026-Day082
2026,82,1288,78,1224,77,A,0,24,70,7,21,23,29,7,21,11,16,6,5,24,21,68,3,18,32,40,14,24,10,15,8,5,23,90.3875,2026-Day082
2026,82,1291,71,1351,61,H,0,24,46,9,21,14,23,8,23,11,12,5,2,13,20,63,6,17,15,19,17,17,8,7,5,2,16,61.474999999999994,2026-Day082
2026,82,1295,86,1331,58,A,0,33,61,12,24,8,9,9,22,15,5,8,5,10,22,51,8,23,6,9,7,20,10,12,2,3,8,60.775,2026-Day082
2026,82,1298,84,1119,56,H,0,29,50,11,20,15,20,8,26,21,12,7,5,14,20,53,9,34,7,12,4,12,13,12,8,0,17,65.1,2026-Day082
2026,82,1299,80,1406,73,H,0,25,47,7,20,23,33,6,24,11,13,4,3,20,24,56,5,22,20,29,8,21,11,11,8,1,23,71.225,2026-Day082
2026,82,1301,81,1338,72,A,0,26,55,7,20,22,27,7,22,12,8,10,5,21,25,68,11,29,11,25,21,25,11,13,1,2,20,70.35,2026-Day082
2026,82,1303,77,1282,60,A,0,27,60,8,25,15,22,13,28,13,16,7,2,15,22,60,8,31,8,15,9,18,12,15,5,6,19,73.2875,2026-Day082
2026,82,1304,76,1278,57,A,0,29,61,9,28,9,9,8,28,24,7,5,8,17,21,53,9,31,6,12,3,23,19,12,2,2,11,65.98750000000001,2026-Day082
2026,82,1306,80,1107,72,H,0,25,55,15,35,15,17,8,13,17,10,6,1,15,25,48,4,14,18,23,6,18,7,13,6,2,17,65.5,2026-Day082
2026,82,1307,80,1305,73,H,0,24,62,12,28,20,27,12,25,15,9,7,5,16,25,60,6,23,17,21,11,27,10,12,6,7,23,71.4,2026-Day082
2026,82,1313,103,1164,76,H,0,28,49,14,26,33,43,9,24,19,19,13,4,28,26,56,6,21,18,38,9,13,9,19,13,0,25,81.7375,2026-Day082
2026,82,1314,85,1438,80,A,0,30,61,10,22,15,22,8,17,17,4,5,3,14,29,64,8,27,14,20,13,25,14,10,2,2,18,68.975,2026-Day082
2026,82,1315,93,1176,86,A,0,30,60,11,24,22,32,6,23,8,7,8,4,23,28,56,12,25,18,27,8,22,15,13,3,2,26,75.0125,2026-Day082
2026,82,1316,117,1468,114,H,1,39,63,19,38,20,23,5,21,24,9,4,3,21,43,72,12,27,16,20,4,16,22,6,4,1,17,80.7125,2026-Day082
2026,82,1319,81,1294,77,H,0,29,49,9,16,14,19,3,15,16,7,7,1,13,29,58,13,29,6,7,11,19,16,15,2,1,14,63.675,2026-Day082
2026,82,1320,81,1293,76,H,0,31,54,7,15,12,21,5,24,14,8,5,2,16,26,62,7,26,17,20,12,21,9,9,5,3,19,67.7375,2026-Day082
2026,82,1323,68,1130,64,H,0,24,59,6,26,14,22,12,25,10,8,4,3,16,23,58,9,32,9,14,7,22,14,9,2,3,19,66.05000000000001,2026-Day082
2026,82,1324,95,1178,87,A,0,33,61,7,21,22,26,8,20,19,4,8,1,12,34,68,11,29,8,8,13,19,23,11,2,3,20,69.57499999999999,2026-Day082
2026,82,1334,56,1370,54,H,0,23,52,3,12,7,14,8,28,14,13,5,2,14,19,49,10,25,6,10,4,21,12,13,5,7,16,63.2,2026-Day082
2026,82,1340,69,1225,66,A,0,26,54,6,13,11,16,4,24,12,9,9,2,23,21,51,7,24,17,25,6,26,10,12,5,1,16,67.7375,2026-Day082
2026,82,1343,63,1135,53,H,0,17,56,7,23,22,22,8,28,10,7,7,4,15,20,61,4,20,9,13,8,23,11,10,4,8,17,67.3125,2026-Day082
2026,82,1348,74,1206,65,H,0,23,50,6,19,22,29,6,18,11,3,5,7,19,21,47,4,16,19,24,9,24,6,8,2,3,22,59.0875,2026-Day082
2026,82,1357,71,1310,70,H,0,25,54,10,27,11,16,2,16,17,9,7,0,13,31,53,7,18,1,7,5,27,19,13,7,1,13,66.4625,2026-Day082
2026,82,1358,73,1443,58,H,0,29,59,7,20,8,20,9,22,20,9,9,2,12,19,51,8,23,12,16,10,27,9,17,3,1,16,67.05,2026-Day082
2026,82,1359,75,1151,64,H,0,21,52,10,29,23,36,6,27,13,2,6,0,19,20,48,10,26,14,21,5,27,13,7,1,4,27,62.537499999999994,2026-Day082
2026,82,1361,82,1424,71,A,0,26,46,8,13,22,26,2,21,18,13,7,1,17,26,51,7,21,12,22,6,17,11,13,8,2,21,68.9,2026-Day082
2026,82,1364,74,1253,71,A,0,27,56,9,19,11,16,9,22,18,7,3,3,16,25,51,7,19,14,16,4,20,18,8,5,2,17,62.1,2026-Day082
2026,82,1365,85,1360,73,A,0,33,52,10,25,9,17,6,30,21,20,8,8,22,28,71,3,23,14,19,15,18,11,12,12,1,15,75.55000000000001,2026-Day082
2026,82,1368,67,1311,61,H,0,20,53,5,22,22,29,13,26,7,18,3,3,23,18,56,7,28,18,24,10,17,8,12,10,4,27,70.5875,2026-Day082
2026,82,1372,88,1249,81,A,0,30,57,13,27,15,21,5,18,16,6,7,2,14,29,61,10,26,13,15,7,21,23,11,3,5,14,70.05,2026-Day082
2026,82,1374,83,1199,80,H,0,28,63,10,30,17,23,12,24,17,7,6,4,15,30,71,10,32,10,15,15,23,16,8,6,4,19,70.025,2026-Day082
2026,82,1385,88,1462,83,A,0,33,68,7,18,15,23,11,25,17,9,8,3,17,29,61,9,21,16,19,3,27,20,12,7,8,21,77.975,2026-Day082
2026,82,1386,81,1173,74,H,0,25,60,10,31,21,26,8,25,13,12,8,7,18,28,64,9,23,9,15,6,25,16,15,7,7,17,78.2375,2026-Day082
2026,82,1388,75,1339,69,A,0,25,55,9,21,16,18,9,25,17,12,2,2,17,24,55,6,17,15,17,6,19,13,9,7,3,16,66.3125,2026-Day082
2026,82,1394,79,1230,71,A,0,25,48,8,14,21,36,11,22,11,15,12,1,18,26,58,10,27,9,15,11,19,10,17,6,7,28,70.1125,2026-Day082
2026,82,1395,97,1124,90,A,0,28,54,6,13,35,43,5,16,11,10,8,2,26,28,56,8,26,26,36,11,22,15,18,7,5,28,79.76249999999999,2026-Day082
2026,82,1396,70,1427,64,A,0,24,54,5,15,17,22,9,21,11,9,10,7,13,28,64,2,15,6,8,15,22,6,11,6,5,20,64.125,2026-Day082
2026,82,1397,79,1104,73,A,0,28,60,6,18,17,25,11,25,11,10,7,3,23,25,58,6,26,17,24,7,21,9,7,7,4,22,70.1375,2026-Day082
2026,82,1398,96,1473,86,A,0,41,68,7,14,7,10,6,19,14,14,11,4,17,29,58,8,19,20,22,6,18,19,15,11,3,13,79.1,2026-Day082
2026,82,1400,87,1208,67,H,0,35,60,8,21,9,12,11,18,17,10,10,3,18,22,51,6,19,17,25,9,14,11,13,7,3,14,65.7875,2026-Day082
2026,82,1401,92,1376,69,H,0,33,69,17,39,9,10,12,26,25,8,6,6,13,24,61,9,25,12,12,4,22,12,10,6,5,11,71.225,2026-Day082
2026,82,1403,90,1222,86,H,0,27,62,12,29,24,30,18,23,16,8,1,0,15,29,60,11,28,17,21,9,16,9,6,5,1,25,66.6125,2026-Day082
2026,82,1405,73,1132,72,H,0,27,67,8,25,11,12,9,17,12,7,6,7,14,29,55,6,17,8,12,10,26,14,16,6,2,13,68.7,2026-Day082
2026,82,1407,83,1204,78,A,0,28,57,9,25,18,24,12,21,12,13,5,2,15,27,56,11,32,13,17,6,15,13,8,8,3,17,67.73750000000001,2026-Day082
2026,82,1409,87,1349,81,A,0,27,56,11,25,22,28,12,17,11,10,10,0,15,30,60,12,26,9,14,8,19,13,13,6,2,22,69.475,2026-Day082
2026,82,1410,68,1223,51,A,0,28,53,8,18,4,4,1,19,22,9,11,3,8,20,47,6,16,5,8,9,17,14,18,6,2,6,61.349999999999994,2026-Day082
2026,82,1411,89,1105,74,H,0,30,58,11,20,18,24,8,25,16,6,9,4,16,26,52,9,18,13,20,4,21,12,12,3,4,18,68.45,2026-Day082
2026,82,1413,74,1415,66,H,0,25,50,7,16,17,25,6,22,18,11,4,4,18,24,57,8,25,10,19,7,19,11,12,5,2,23,68.95,2026-Day082
2026,82,1414,61,1471,59,A,0,25,62,4,16,7,13,6,33,12,9,5,4,8,22,65,9,32,6,9,8,31,14,8,7,3,11,70.225,2026-Day082
2026,82,1416,95,1160,86,A,0,33,54,15,24,14,21,7,25,18,12,4,2,15,29,56,11,20,17,22,4,18,17,8,9,1,18,69.7125,2026-Day082
2026,82,1417,71,1321,64,H,0,26,53,8,18,11,21,7,22,11,9,7,1,13,20,53,7,23,17,20,8,21,13,9,3,3,16,64.2375,2026-Day082
2026,82,1420,79,1262,56,H,0,27,55,6,16,19,20,4,28,7,7,5,3,7,23,62,4,24,6,9,8,21,6,9,4,3,14,67.3875,2026-Day082
2026,82,1423,75,1214,67,A,0,26,49,4,12,19,27,7,21,9,8,4,0,15,27,58,8,25,5,8,7,18,14,7,2,2,20,62.3125,2026-Day082
2026,82,1433,75,1172,69,A,0,28,51,5,16,14,20,9,21,8,11,5,3,13,27,58,8,22,7,14,7,14,8,7,8,5,17,63.575,2026-Day082
2026,82,1435,88,1280,56,A,0,35,65,8,25,10,11,5,31,21,9,10,6,19,20,58,5,26,11,17,7,24,7,16,5,4,11,74.65,2026-Day082
2026,82,1436,62,1136,52,A,0,19,52,9,26,15,20,13,20,13,6,3,2,16,15,47,4,23,18,22,6,18,7,6,5,3,17,55.975,2026-Day082
2026,82,1441,88,1440,58,H,0,37,72,13,32,1,3,17,27,17,4,6,4,8,21,53,11,30,5,6,4,14,9,7,4,0,5,59.6375,2026-Day082
2026,82,1444,77,1141,65,H,0,24,54,6,19,23,33,8,27,7,7,6,1,19,21,58,4,23,19,26,11,20,12,10,4,5,21,69.01249999999999,2026-Day082
2026,82,1450,95,1337,79,H,0,34,64,16,37,11,15,12,17,20,11,9,2,15,30,56,6,17,13,15,2,17,11,15,6,1,15,73.125,2026-Day082
2026,82,1453,71,1352,67,A,0,27,53,7,20,10,13,7,24,19,8,4,3,12,24,57,12,27,7,12,8,22,20,10,6,1,12,62.4375,2026-Day082
2026,82,1454,65,1464,64,A,0,24,58,6,20,11,16,7,22,10,11,13,4,17,21,53,7,25,15,20,8,26,9,15,6,5,12,69.55,2026-Day082
2026,82,1455,74,1272,59,H,0,30,67,9,26,5,8,10,26,17,12,7,3,18,24,59,3,19,8,11,6,27,8,17,9,3,15,74.01249999999999,2026-Day082
2026,82,1456,89,1220,82,H,0,30,71,18,44,11,13,14,21,23,5,5,6,14,28,69,13,32,13,15,14,22,11,7,3,3,15,68.65,2026-Day082
2026,82,1457,82,1342,72,A,0,26,63,5,19,25,35,11,22,15,4,7,2,18,23,56,4,19,22,25,6,24,10,14,2,3,26,74.25,2026-Day082
2026,82,1459,80,1273,77,H,0,30,64,8,18,12,15,12,24,12,11,1,4,17,25,59,8,24,19,22,6,20,14,9,9,3,15,71.2875,2026-Day082
2026,82,1460,88,1297,80,H,0,27,54,5,14,29,36,12,18,8,9,11,3,15,32,58,5,21,11,16,7,17,7,14,5,1,25,70.35,2026-Day082
2026,82,1461,66,1363,62,H,0,20,49,2,16,24,27,10,32,9,10,4,4,14,20,55,11,28,11,16,4,16,9,8,5,1,21,64.2125,2026-Day082
2026,82,1463,77,1335,60,A,0,28,61,7,17,14,16,12,25,15,12,4,4,19,21,55,7,25,11,18,7,19,13,11,4,8,22,68.07499999999999,2026-Day082
2026,82,1465,78,1430,71,H,1,25,52,6,14,22,31,7,28,4,16,6,7,21,23,61,2,20,23,32,10,22,10,14,7,1,25,77.9625,2026-Day082
2026,82,1467,67,1389,59,H,0,19,47,7,16,22,25,5,16,10,9,11,5,19,19,64,4,22,17,24,25,19,11,13,7,2,20,63.1375,2026-Day082
2026,82,1469,102,1381,91,H,0,39,72,9,21,15,20,10,20,25,3,6,2,22,31,58,5,14,24,30,9,21,14,9,2,4,16,73.375,2026-Day082
2026,82,1472,90,1377,78,A,0,30,56,10,24,20,26,10,26,14,10,5,2,18,26,59,7,21,19,24,6,17,11,6,7,0,15,69.375,2026-Day082
2026,82,1480,74,1474,66,H,0,26,57,8,20,14,22,11,23,7,12,7,10,16,24,60,8,20,10,17,11,22,10,12,6,3,19,68.7625,2026-Day082
2026,83,1378,89,1194,75,H,0,30,68,7,27,22,31,15,26,18,10,5,2,16,27,66,7,22,14,19,10,18,8,8,5,4,20,75.375,2026-Day083
2026,83,1425,73,1458,71,A,0,25,61,6,24,17,23,12,26,9,5,3,4,15,23,67,9,37,16,20,16,22,10,6,3,3,17,65.7125,2026-Day083
2026,83,1449,72,1332,57,H,0,27,65,10,21,8,13,18,24,15,11,10,3,18,15,42,3,15,24,28,1,22,4,10,8,5,12,64.2375,2026-Day083
2026,83,1479,61,1152,59,H,0,23,50,10,25,5,7,5,24,19,12,4,3,9,21,56,9,23,8,11,7,21,12,6,6,0,8,60.275000000000006,2026-Day083
2026,84,1112,86,1140,83,A,0,28,53,4,12,26,32,5,29,13,13,7,6,19,29,72,13,34,12,19,14,17,16,12,5,3,22,77.61250000000001,2026-Day084
2026,84,1126,82,1108,73,H,0,30,55,4,16,18,26,6,28,17,11,6,6,12,29,67,7,19,8,12,8,23,13,9,8,1,18,73.025,2026-Day084
2026,84,1181,83,1257,52,H,0,31,61,8,23,13,18,15,29,14,10,7,1,12,16,54,11,34,9,13,5,16,11,12,6,3,17,65.8625,2026-Day084
2026,84,1238,66,1197,65,A,0,22,52,7,19,15,21,10,21,8,10,5,0,14,24,59,8,28,9,17,9,16,12,9,5,2,17,64.525,2026-Day084
2026,84,1288,79,1313,78,A,0,25,54,9,24,20,26,3,30,10,13,8,8,16,29,70,4,21,16,27,13,25,13,9,10,1,18,77.5875,2026-Day084
2026,84,1326,84,1336,78,H,0,30,54,8,23,16,21,5,15,14,9,9,2,19,25,50,10,25,18,21,8,21,12,16,3,2,19,67.975,2026-Day084
2026,84,1354,70,1175,64,H,0,22,46,8,17,18,28,5,22,14,11,5,6,23,20,57,3,18,21,26,9,22,10,10,5,2,21,67.82499999999999,2026-Day084
2026,84,1410,64,1394,55,A,0,20,49,6,25,18,25,10,25,9,13,6,6,30,13,47,3,13,26,41,11,19,9,12,6,0,24,65.675,2026-Day084
2026,84,1476,61,1148,59,H,0,21,52,3,22,16,24,8,22,11,12,9,4,11,26,55,5,11,2,4,4,24,8,13,7,3,18,66.65,2026-Day084
2026,84,1478,87,1192,74,A,0,26,43,13,21,22,28,2,28,12,11,2,3,23,22,65,4,28,26,31,15,19,11,5,6,1,19,67.51249999999999,2026-Day084
2026,85,1103,91,1405,81,H,0,35,68,10,27,11,14,16,20,19,11,8,0,13,30,56,11,20,10,13,7,17,18,15,9,2,12,69.9125,2026-Day085
2026,85,1104,90,1281,64,H,0,26,62,15,39,23,26,8,31,19,7,10,3,15,26,66,4,21,8,23,14,27,10,12,3,2,20,74.13749999999999,2026-Day085
2026,85,1105,80,1341,60,A,0,31,58,6,17,12,13,7,28,14,10,6,5,11,24,66,3,16,9,12,10,20,15,9,8,2,13,68.9375,2026-Day085
2026,85,1116,83,1328,79,A,0,35,63,2,17,11,13,5,23,17,6,4,3,13,29,63,10,27,11,12,10,23,12,10,2,2,12,69.4375,2026-Day085
2026,85,1129,89,1363,58,A,0,33,56,5,16,18,25,10,28,23,9,4,2,20,20,53,8,22,10,18,7,11,10,11,3,0,19,66.2125,2026-Day085
2026,85,1138,89,1132,78,A,0,29,52,14,26,17,22,4,23,16,7,5,2,14,31,62,7,20,9,15,9,19,14,10,4,5,16,67.7875,2026-Day085
2026,85,1141,100,1185,65,H,0,36,64,9,19,19,26,9,23,24,8,9,4,16,23,51,5,19,14,21,4,18,9,18,1,4,21,75.1625,2026-Day085
2026,85,1163,87,1344,81,H,0,29,65,11,24,18,28,13,20,23,9,8,9,20,26,54,5,14,24,31,8,24,10,10,5,6,24,72.51249999999999,2026-Day085
2026,85,1223,81,1230,75,H,0,24,54,4,12,29,37,10,20,16,14,10,5,19,26,58,10,24,13,22,13,17,10,20,8,7,26,75.5125,2026-Day085
2026,85,1227,76,1232,74,H,0,27,59,7,17,15,20,12,13,17,9,14,4,9,30,57,10,27,4,8,13,20,25,20,5,9,13,66.65,2026-Day085
2026,85,1231,72,1345,67,H,0,23,50,12,33,14,19,5,21,16,8,8,1,15,26,54,7,20,8,15,9,23,13,10,5,2,16,62.075,2026-Day085
2026,85,1245,72,1325,57,H,0,20,53,6,20,26,35,12,34,12,19,5,4,19,19,64,7,31,12,17,9,18,8,9,13,3,25,74.35,2026-Day085
2026,85,1249,82,1477,61,H,0,31,64,11,24,9,14,13,33,17,13,5,9,13,23,64,7,24,8,17,9,18,15,9,9,3,12,71.36250000000001,2026-Day085
2026,85,1266,86,1166,62,H,0,34,59,8,21,10,19,6,27,18,6,11,3,10,26,64,7,34,3,4,9,22,20,12,2,2,14,68.4625,2026-Day085
2026,85,1270,76,1368,66,A,0,25,49,5,15,21,29,8,19,10,12,13,4,25,15,39,8,22,28,36,6,20,6,18,7,3,20,67.4375,2026-Day085
2026,85,1275,86,1269,84,H,0,24,51,10,29,28,38,10,19,17,8,5,2,16,31,61,9,21,13,17,12,21,14,10,5,1,28,67.0625,2026-Day085
2026,85,1276,75,1304,72,H,0,25,53,6,26,19,23,8,24,15,19,5,1,11,29,63,11,32,3,4,5,16,16,11,13,2,19,72.9125,2026-Day085
2026,85,1277,88,1353,79,A,1,28,57,8,22,24,26,13,31,18,14,1,4,19,25,62,10,27,19,23,6,13,11,5,8,2,21,71.13749999999999,2026-Day085
2026,85,1296,85,1444,65,H,0,32,64,15,30,6,10,15,18,19,8,5,1,16,18,52,7,22,22,27,14,14,11,11,3,3,15,61.7875,2026-Day085
2026,85,1301,88,1393,68,H,0,33,65,7,24,15,18,15,29,21,11,8,0,16,26,67,7,23,9,16,15,17,10,10,8,4,15,69.57499999999999,2026-Day085
2026,85,1305,66,1213,60,H,1,21,64,7,17,17,26,10,26,13,8,8,3,15,23,58,4,23,10,15,6,29,8,14,7,8,19,73.7375,2026-Day085
2026,85,1307,89,1424,61,A,0,33,65,10,24,13,18,8,28,21,10,8,4,14,22,59,4,18,13,17,7,23,13,15,6,5,16,75.3125,2026-Day085
2026,85,1309,80,1311,62,A,0,27,57,5,15,21,26,10,29,15,18,9,4,16,22,61,10,33,8,15,8,16,12,14,12,4,19,75.7375,2026-Day085
2026,85,1338,80,1448,76,H,1,26,68,11,36,17,25,15,24,12,8,8,5,19,27,59,7,24,15,19,7,28,10,13,5,3,21,73.45,2026-Day085
2026,85,1348,81,1173,76,A,1,23,53,7,16,28,36,6,19,12,10,14,4,25,22,43,7,17,25,33,6,20,16,23,6,7,22,74.88749999999999,2026-Day085
